X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,y
281.3535721,79159.83252,2.449252433,-0.983658847,60,-153.7821621,-23648.95337,-2.449252433,0.983658847,-387.3701794,641.2626905,-3956,-2931,-2123,462,4103,5481,-2126,3746,-136,373,2406,2133,-1196,3436,3308,-6308,-2477,1,374,-3781,2400,-3814,5886,-228,151,-830,-124,1.39562E+17
-730.1499871,533119.0037,2.863412082,-0.963689542,82,-153.7821621,-23648.95337,-2.863412082,0.963689542,-82.16631811,-885.6515943,3604,-2686,-2058,-606,4011,2073,-915,4467,2169,-1181,-89,-2518,2185,-4518,-5386,5211,-1823,756,-253,322,4507,849,-6294,-3123,-4752,-1260,-59,-1.10633E+20
-955.5295278,913036.6786,2.980244112,-0.466527817,42,-153.7821621,-23648.95337,-2.980244112,0.466527817,-743.6160938,582.4485106,-3780,9223,6046,1297,1818,1356,1236,-2501,-6993,695,3902,-7640,-1265,-6022,-557,-6078,-6995,71,-397,1428,-1684,205,-5309,-2223,3419,210,88,-7.27292E+20
189.9297614,36073.31427,2.278593023,0.990685519,8,-153.7821621,-23648.95337,-2.278593023,-0.990685519,512.6849888,-829.4336268,-4080,-6098,-4424,-581,-1605,-7894,2174,-2121,-3312,-1898,-3798,5309,1594,-3388,-103,2408,4317,-916,290,2561,2582,-2648,4788,945,4023,2360,-117,8.91561E+15
734.2197228,539078.6013,2.865826046,-0.791315832,-60,-153.7821621,-23648.95337,-2.865826046,0.791315832,316.2339279,723.9099648,3093,5745,953,-1014,-1179,-870,1451,-3341,-6399,-532,-3491,-5321,-118,-6467,-1941,-2238,2325,-769,-25,4461,3603,-3326,-727,581,883,2082,-62,1.15022E+20
-513.4999401,263682.1885,2.710540397,0.988702415,15,-153.7821621,-23648.95337,-2.710540397,-0.988702415,-101.0259068,25.06833648,3552,3845,3232,-1032,-859,6098,-682,4466,-4902,1591,1179,6618,-792,-7188,6214,-2618,-2657,750,-47,3302,6737,319,-7848,3482,1812,330,53,-9.41419E+18
-438.3484343,192149.3499,2.64181946,0.995370662,-69,-153.7821621,-23648.95337,-2.64181946,-0.995370662,938.0231843,-360.47707,-3112,-8014,-2155,227,3414,-3942,-1985,1595,2565,234,-1996,-6734,-2958,-3030,-6549,6157,6327,-449,-255,1653,2865,4174,-4034,2602,185,39,-140,-3.10983E+18
235.5578215,55487.48728,2.372097529,0.061588505,-62,-153.7821621,-23648.95337,-2.372097529,-0.061588505,940.7078002,-608.623693,3567,-7054,6257,302,787,-3321,-1810,1513,972,1855,3042,6774,-693,7201,5016,-2726,6686,1256,-244,-3858,-5274,-1348,-3648,2688,-3757,-632,159,4.02423E+16
-962.5591555,926520.1279,2.983427429,-0.943090078,-64,-153.7821621,-23648.95337,-2.983427429,0.943090078,773.3347768,-165.3912477,3534,-375,-4221,826,-3,6878,-678,3655,3399,1331,-4087,-8514,-2669,4081,2423,-8253,2177,988,-208,1568,5895,-1487,2378,-4314,3961,2161,-171,-7.65583E+20
143.3985862,20563.15452,2.15654487,-0.897768066,67,-153.7821621,-23648.95337,-2.15654487,0.897768066,-946.3157981,-605.8171022,3749,-8325,-1434,1395,828,-183,2375,-1447,-6484,319,-1545,8778,315,-4026,-5976,6541,6559,-741,-167,1373,2551,2282,4125,-260,-2992,1325,130,1.24685E+15
807.0457782,651322.8881,2.90689817,0.336816489,76,-153.7821621,-23648.95337,-2.90689817,-0.336816489,717.7401339,793.8057587,2533,-3056,507,-1157,3501,4911,-1428,3876,4515,-2005,1629,-8711,-5481,-3684,4629,-2922,979,-56,308,2243,5188,379,-5010,-796,4238,1121,-174,2.22991E+20
84.07140063,7068.000404,1.924648283,0.682809331,12,-153.7821621,-23648.95337,-1.924648283,-0.682809331,-782.9869582,-354.2156879,762,3637,534,-42,2555,7968,997,3487,-339,1898,2425,-4865,3929,-1083,-1500,-6363,4627,701,-125,4013,-1581,-4350,8748,-3994,4617,1535,95,2.9685E+13
-338.5214539,114596.7747,2.529586197,0.696531945,-97,-153.7821621,-23648.95337,-2.529586197,-0.696531945,-526.4508901,-391.7003341,1763,5537,1179,1142,2177,7820,-1030,2435,-2461,450,1541,-3855,-1967,6695,7390,7543,-6378,-1036,107,-4609,-6767,2364,-2581,-2941,3983,-465,103,-5.09452E+17
-555.2733928,308328.5407,2.744506864,-0.709301585,-93,-153.7821621,-23648.95337,-2.744506864,0.709301585,-82.19534253,-29.6704185,-1449,-171,4441,14,-143,-2711,-913,-4803,-5292,-874,-32,1256,4710,-1388,-5252,4823,-6068,-897,7,2031,6903,-486,-5134,-1723,-2717,-1903,-107,-1.6276E+19
619.9020381,384278.5369,2.792323064,-0.845918661,-80,-153.7821621,-23648.95337,-2.792323064,0.845918661,464.5627571,-851.9682691,-2929,-4190,3171,455,2393,-7043,-1522,-3707,6563,1503,425,-3566,695,-4833,-6181,8383,7105,799,239,-2393,5038,-243,8797,218,-2896,98,-80,3.51772E+19
-100.2608006,10052.22813,2.001131168,0.266889828,81,-153.7821621,-23648.95337,-2.001131168,-0.266889828,59.06267439,177.0263759,-1061,8629,-1846,1321,3249,-7858,1519,-2622,-2864,-1904,1857,8150,554,563,3919,7189,2243,-93,-397,627,3304,744,3167,2688,4152,-2022,-5,-1.0184E+14
217.6222277,47359.43397,2.337703252,-0.752819131,11,-153.7821621,-23648.95337,-2.337703252,0.752819131,501.2574603,-845.3953993,-1096,-3278,906,-1240,-1394,-7295,-833,1077,696,-417,-2238,2477,564,-2303,-2144,5269,6126,-798,-122,454,-5565,-3410,-5068,3902,-1588,1136,70,2.31165E+16
997.9482884,995900.7864,2.999108038,-0.881096352,18,-153.7821621,-23648.95337,-2.999108038,0.881096352,521.1400315,807.8700555,-2479,8432,2686,-1308,-1785,-1975,875,-3078,-6997,-2028,-3807,681,-5197,6148,4841,4020,4762,237,54,-3141,2604,-4279,-7578,-2525,-1146,892,55,9.85726E+20
-753.2556258,567394.0378,2.876942384,0.664340452,-45,-153.7821621,-23648.95337,-2.876942384,-0.664340452,-389.8734585,276.3324359,2367,-3052,-4329,-973,-137,6753,294,5,-4462,-315,187,-5456,2962,-1831,-5653,-2650,-6019,71,-373,-3454,2367,2749,7929,3025,1584,-2554,151,-1.37593E+20
-728.7809892,531121.7302,2.862597035,0.068452896,-82,-153.7821621,-23648.95337,-2.862597035,-0.068452896,-373.4237042,108.1278333,3604,1101,-6253,-93,3088,8930,-2240,-2717,1066,1941,3363,-8801,-456,2621,3625,-7516,-2310,1168,93,2993,-3360,-636,846,-289,-3712,-1724,67,-1.09189E+20
468.4969073,219489.3521,2.670706728,-0.389051624,-46,-153.7821621,-23648.95337,-2.670706728,0.389051624,531.7204325,459.4449565,3586,-4513,6271,670,3978,-4931,1746,2500,2427,206,-2386,2166,-4306,5654,-5459,-4238,6849,596,69,1894,6754,-2612,310,-636,-2313,-2012,-170,4.9539E+18
-117.3997738,13782.7069,2.06966726,0.917140483,95,-153.7821621,-23648.95337,-2.06966726,-0.917140483,413.8839366,-305.1045194,2717,8545,6218,-1335,528,-33,623,2404,-6655,166,1918,-3455,2189,-2549,-3437,5073,-2612,227,-100,-3296,-5721,330,921,-4222,140,-1181,-101,-3.07377E+14
-973.8436013,948371.3598,2.988489215,0.050100344,-37,-153.7821621,-23648.95337,-2.988489215,-0.050100344,-608.5476225,826.5990872,1870,-8446,-2179,-602,-278,-4094,744,4600,5352,-737,-153,-3961,-2713,5297,-2432,2510,3091,606,56,2430,-3061,3294,-2393,-2215,2400,731,15,-8.30662E+20
-94.81343852,8989.588124,1.976869897,-0.535972208,-65,-153.7821621,-23648.95337,-1.976869897,0.535972208,776.202767,-904.4868426,1799,756,-2570,280,-2935,4986,-1647,923,-4110,209,-3378,-3261,5326,2127,-6537,6916,-6836,-443,209,4359,3861,-2806,8672,365,5095,1353,-167,-6.88801E+13
-283.9116672,80605.83479,2.45318324,-0.920097137,-78,-153.7821621,-23648.95337,-2.45318324,0.920097137,108.0211769,303.2964107,-3609,1268,5037,-486,2540,-8307,-154,113,1784,-942,-1978,-2777,2884,7215,-1311,-8947,7198,423,141,4500,1306,2865,-3208,3418,-1311,-1508,60,-1.4869E+17
-320.1658587,102506.1771,2.505375018,0.273078779,-23,-153.7821621,-23648.95337,-2.505375018,-0.273078779,-237.9039791,403.4605552,-83,1471,3192,20,2912,3138,-1571,2184,5756,32,-217,-5920,415,2218,3432,-1836,7251,821,-54,-3949,1238,-456,7376,-1764,-147,1421,-102,-3.44846E+17
1.130839397,1.278797743,0.05340093,0.904770008,21,-153.7821621,-23648.95337,-0.05340093,-0.904770008,-899.0051712,-380.1610397,3108,6959,-6163,-330,-152,4732,-748,4184,3187,-1267,-288,-4882,-368,-2378,-548,8251,6717,1075,216,2230,-7162,-426,-17,2837,411,-1684,-42,-54133577.11
10.54714947,111.242362,1.023135101,-0.901131136,48,-153.7821621,-23648.95337,-1.023135101,0.901131136,310.0828729,-321.9781024,-608,1374,1044,-1254,4072,5441,-1304,-2418,1411,1176,1451,2460,4733,-3107,2173,-3298,6167,-989,86,-2205,-3477,637,-6914,-1960,3984,1502,119,-18763971.11
-77.32593371,5979.300025,1.888325173,-0.936979589,-33,-153.7821621,-23648.95337,-1.888325173,0.936979589,222.5165243,-767.8278105,2721,6204,-3803,1067,3949,-2620,2087,2033,1699,53,1311,2697,-16,5338,-2789,721,6243,-409,-132,-2689,-4719,2579,5160,-2896,4868,-820,2,-1.65306E+13
394.4327349,155577.1824,2.595972951,-0.9867681,3,-153.7821621,-23648.95337,-2.595972951,0.9867681,830.8632876,-852.3895211,-2937,-4651,-5377,1288,-1422,65,-1626,3003,-6041,760,-325,-3061,2149,740,4286,-7660,1224,216,-46,-2064,5773,2859,-8010,1491,1241,-1490,-39,1.48529E+18
-831.3777511,691188.965,2.919798398,-0.910421621,50,-153.7821621,-23648.95337,-2.919798398,0.910421621,-662.9111871,774.0903917,-1923,2011,-4504,1325,-3579,-5978,-934,1186,5866,-1876,-404,-8818,597,-3948,-5699,2981,-1933,-432,-255,-4392,4339,-1009,-4261,-894,5045,925,25,-2.74529E+20
562.3748967,316265.5245,2.750025926,-0.029807331,89,-153.7821621,-23648.95337,-2.750025926,0.029807331,-749.6056302,-640.6126279,3480,9658,-3493,375,-3649,-1254,-2337,2252,-913,995,476,5606,160,-6194,5139,3983,3811,-285,408,-3122,7675,-366,-5029,-723,2982,-530,76,1.77902E+19
576.5040813,332356.9557,2.760802386,-0.99976175,29,-153.7821621,-23648.95337,-2.760802386,0.99976175,667.9630194,806.1169156,-1662,-7624,484,912,3443,-5701,2169,4664,1748,-354,-2809,-1196,-2538,-5326,2289,1800,4461,964,77,489,1718,-140,2268,-3813,1942,-1904,-86,2.11649E+19
-254.5468562,64794.10201,2.405767738,0.077772652,-47,-153.7821621,-23648.95337,-2.405767738,-0.077772652,-879.216791,-333.2886888,-1805,237,4680,-477,-1450,-5561,566,-943,2989,-694,-3476,-3577,3439,-1650,2114,-4615,-2187,-814,-223,-3867,-4039,887,-337,-3812,1844,-1941,27,-6.92427E+16
-163.5822166,26759.1416,2.213736089,-0.217642728,-9,-153.7821621,-23648.95337,-2.213736089,0.217642728,877.8551808,789.3139445,1318,-5336,2400,-356,-3572,239,664,3918,2626,1052,-2399,-2252,-2914,389,-6502,-2122,-4630,377,-390,1231,-4672,-4221,-5890,1047,-1999,2266,107,-3.13439E+15
-739.8112356,547320.6643,2.869120923,0.999427673,64,-153.7821621,-23648.95337,-2.869120923,-0.999427673,9.224774962,21.16388768,2725,-448,888,-720,3125,1852,945,3383,-4829,-1859,-2758,-8315,4373,4368,-1244,7223,3430,865,-189,4239,-1813,-3338,2135,2692,-2599,200,-98,-1.21296E+20
194.6632878,37893.7956,2.289284054,-0.115200424,-46,-153.7821621,-23648.95337,-2.289284054,0.115200424,779.1773898,346.4574908,-3975,1249,-2801,-1038,2332,8656,1079,-880,-5851,-1179,2989,-8649,-2015,-7217,-1253,-2620,1224,962,-60,1103,4873,-1101,-4002,22,257,1802,119,1.05923E+16
222.7604848,49622.23361,2.347838154,0.288436525,-68,-153.7821621,-23648.95337,-2.347838154,-0.288436525,810.5483108,-90.20856197,-3228,-1319,-359,-307,-2045,6954,1605,-2925,-1634,-1952,2848,-2523,2285,-3760,6201,5900,-7468,1216,333,-3107,5235,-3131,395,1117,-459,1466,58,2.72187E+16
-988.3191641,976774.77,2.994897217,-0.958735858,-11,-153.7821621,-23648.95337,-2.994897217,0.958735858,482.1597084,522.9423975,-2729,-8400,-1613,-1190,-3476,8820,1242,4017,-4261,948,2525,-6389,-4613,-3307,762,6868,3163,-423,39,-519,-3296,2447,875,4023,-285,-2546,0,-9.21044E+20
378.6495004,143375.4442,2.578237388,0.996166829,-88,-153.7821621,-23648.95337,-2.578237388,-0.996166829,-462.5761318,382.042045,2756,-2540,-853,-1174,-1818,6143,1616,-1839,-3064,-953,2167,3554,4420,-869,-7424,6566,6812,687,129,3836,-2643,-2862,576,2425,422,81,-171,1.11599E+18
908.1505419,824737.4067,2.958157846,-0.228235535,-65,-153.7821621,-23648.95337,-2.958157846,0.228235535,786.2748667,522.926905,1431,7442,-1229,567,-615,4926,1343,4477,-2989,-343,-1771,-5467,-1904,-2423,2432,-3248,7306,857,-394,1049,1963,2837,-3164,485,-2756,245,-83,5.09454E+20
496.1737112,246188.3517,2.69563375,-0.196638232,-84,-153.7821621,-23648.95337,-2.69563375,0.196638232,756.9385212,-623.7572853,2579,-2649,-4576,903,-1333,9121,1178,-1631,5480,-132,-3056,5177,-4759,378,5843,-5174,1364,1010,98,2204,6894,596,1602,2949,1943,-1990,65,7.40349E+18
916.1434679,839318.8537,2.961963489,-0.932612967,-7,-153.7821621,-23648.95337,-2.961963489,0.932612967,-260.8192333,913.6394696,-2358,3462,-4388,165,2474,6583,220,3451,3555,-1461,597,684,-820,3871,2071,-3667,4654,91,-289,3176,3987,478,-5324,2900,-3209,291,-49,5.41682E+20
835.9418725,698798.8142,2.92217608,0.274650938,-72,-153.7821621,-23648.95337,-2.92217608,-0.274650938,928.1714141,243.9216425,2170,900,-5944,-1252,-1821,-4287,-814,-4992,-5432,941,-3961,-1136,3457,4110,-6758,9078,-6955,-848,-211,-427,-159,-275,7727,3907,4034,-2228,-135,2.85255E+20
-136.7624874,18703.97796,2.135966991,0.994678885,3,-153.7821621,-23648.95337,-2.135966991,-0.994678885,-749.0810217,58.44224129,-2718,-1667,-1326,-1184,-711,1675,2261,1496,3936,-1336,-18,6363,-809,-5258,-5863,-854,-3700,468,202,-3206,-2894,4239,-37,-215,1069,1371,165,-8.94889E+14
-537.6137283,289028.5208,2.73047035,0.390693174,-99,-153.7821621,-23648.95337,-2.73047035,-0.390693174,-865.1265349,-344.9128549,1761,1690,-3015,-522,-2834,-5028,1870,-4343,-3021,-645,857,7750,-4477,4283,-941,-6867,128,325,-178,2847,4168,512,-30,-1742,2649,-1948,-74,-1.29805E+19
-666.5728048,444319.3041,2.823847591,-0.527081197,0,-153.7821621,-23648.95337,-2.823847591,0.527081197,-628.1752947,999.9746704,3046,8345,3890,200,2270,-7498,487,-5107,5017,146,-594,4656,3802,-4311,-2738,-6961,-2973,-299,-177,-744,-6604,2052,-7373,-2735,-1058,1726,70,-5.847E+19
293.5402416,86165.87341,2.467667647,-0.980329634,-71,-153.7821621,-23648.95337,-2.467667647,0.980329634,-837.1337789,615.1652219,230,-4521,-4724,332,1105,3433,-165,-4934,-3433,1045,3327,418,5477,1786,-5995,8730,-315,-574,-254,2681,2124,4003,3164,-4233,-4593,824,104,1.8779E+17
363.3419125,132017.3454,2.560315498,-0.883290611,28,-153.7821621,-23648.95337,-2.560315498,0.883290611,909.7382565,924.0271283,-255,6245,-4558,65,-724,-5130,2428,3863,-16,-740,3862,-3548,1503,1792,6215,5586,3280,-1042,37,-2298,-4094,3136,7368,-2599,3387,-1336,-159,8.36004E+17
976.9100847,954353.3136,2.989854593,0.124903488,45,-153.7821621,-23648.95337,-2.989854593,-0.124903488,101.5718576,-109.5423664,-717,-1074,6261,1059,3563,-8609,-1450,-3660,-4859,738,-3781,4758,2142,-3261,-3303,-1966,-3538,724,-392,29,5871,-2111,2153,1421,-2660,-628,-145,8.49146E+20
563.1113384,317094.3794,2.750594272,-0.69344062,-57,-153.7821621,-23648.95337,-2.750594272,0.69344062,139.092456,733.5210479,-2694,7404,-3250,1057,1208,4805,690,-3427,1857,696,-1089,-1377,1574,2579,4393,4173,5300,-496,23,-816,-7128,3079,4305,-1024,2303,349,74,1.79539E+19
-504.1185406,254135.503,2.70253267,-0.99427238,-97,-153.7821621,-23648.95337,-2.70253267,0.99427238,-444.5801883,888.0080199,-2326,4544,-6394,1197,-1476,2425,1323,3284,-5581,1343,2522,4246,-1746,959,364,-2982,2583,-733,-388,-1706,-7715,-1542,-7166,-2475,-1354,941,8,-8.27425E+18
470.348236,221227.4631,2.67241952,-0.777488295,-76,-153.7821621,-23648.95337,-2.67241952,0.777488295,-511.9198912,579.8218162,467,46,-3833,1137,1189,-3872,1890,-3173,7127,-257,1085,-6717,1726,3714,-4689,-3223,-6597,701,-337,-3496,-4058,3640,5204,-1785,1638,964,118,5.09257E+18
-202.3619053,40950.3407,2.30612876,-0.96355161,6,-153.7821621,-23648.95337,-2.30612876,0.96355161,-464.7349212,455.2423545,1937,6715,2494,1220,-2120,5469,193,-3232,-2294,1238,-2742,501,-2940,-6388,3175,-2939,-5151,627,395,-2857,-2926,3711,7570,138,1096,1526,-35,-1.38964E+16
557.5674922,310881.5084,2.746297445,-0.997874986,11,-153.7821621,-23648.95337,-2.746297445,0.997874986,307.9395157,-420.9981617,1350,9250,-338,778,481,-7350,1059,3109,5876,630,3302,-2203,422,-6609,3361,-595,-4722,-398,392,988,-2661,2903,6046,-1786,-2144,437,108,1.67526E+19
-336.6241862,113315.8427,2.527145316,0.456246265,94,-153.7821621,-23648.95337,-2.527145316,-0.456246265,675.3511793,-223.8241937,-3095,9410,-6700,1357,-2818,-7945,-658,725,-6034,-1277,-3741,-4631,-1145,6875,1621,4967,7571,960,386,-4078,-4513,3711,-6009,2051,4258,-48,-121,-4.89798E+17
296.161383,87711.56479,2.471528429,0.752383892,14,-153.7821621,-23648.95337,-2.471528429,-0.752383892,-633.0749918,348.6096001,-213,-2216,3765,113,-1895,5085,-509,-1697,-4635,1377,-2848,-191,-1288,3986,1669,7806,-6946,-953,-28,3840,346,-3676,-3146,-507,5009,-1633,-109,1.99848E+17
-949.2838977,901139.9184,2.977396114,-0.499408832,-14,-153.7821621,-23648.95337,-2.977396114,0.499408832,-913.6866094,285.1589342,649,9027,-5142,-1224,-937,4063,1799,1145,5144,625,-2290,-5690,-1419,-4889,1377,5127,-4908,-1304,-67,-3612,-4957,-663,4293,4194,4405,-1934,-69,-6.94661E+20
-625.0724078,390715.515,2.795930329,-0.104340019,-92,-153.7821621,-23648.95337,-2.795930329,0.104340019,-956.6553849,-483.5579113,-3952,-3170,3857,-31,1321,1434,-531,-3615,-3078,-1028,3564,7674,2663,124,-2216,4132,1515,930,-218,-1309,-1771,-918,-3722,-3950,2329,-884,-168,-3.72831E+19
481.5796215,231918.9318,2.682668101,-0.793138781,87,-153.7821621,-23648.95337,-2.682668101,0.793138781,766.7224287,-221.046238,-1081,70,6262,5,506,-6629,878,-904,4313,1389,936,4221,3228,4910,-5525,-2757,3743,-1290,-74,-2850,-7197,-1726,-5713,1178,3571,2418,-94,6.00726E+18
101.7062058,10344.1523,2.007347453,0.922782683,-69,-153.7821621,-23648.95337,-2.007347453,-0.922782683,359.7844046,571.886916,3937,8602,-1631,-124,726,-6249,1300,-5005,-6353,-780,-2211,6442,665,73,3199,3648,5709,-1238,-399,-2212,-4379,76,6995,-977,14,2498,-167,1.12573E+14
292.1222463,85335.40681,2.465564632,0.045854362,-75,-153.7821621,-23648.95337,-2.465564632,-0.045854362,579.2987865,-431.6510639,-121,-8882,-2066,194,4124,6511,1233,-2086,6663,511,3791,8191,-3908,-7166,333,3169,-881,715,268,4631,-6509,196,2400,-2701,1545,165,-7,1.81532E+17
-478.8823466,229328.3019,2.680228828,-0.977919647,-12,-153.7821621,-23648.95337,-2.680228828,0.977919647,559.1100333,-482.6588577,-25,-2078,-830,703,-2217,-511,240,-4546,-4230,572,1604,-5420,1713,1694,236,2288,6035,-1244,-300,4809,-2955,-2034,-5748,1238,-4192,75,-108,-5.77566E+18
-660.1828002,435841.3297,2.819664205,-0.433472852,23,-153.7821621,-23648.95337,-2.819664205,0.433472852,506.6674549,-354.4975759,-1290,665,2789,117,2183,4954,-2153,-4967,4576,-1231,-2548,3144,-1103,7104,6991,6500,-3661,1296,0,54,1955,-4543,2611,-4288,-253,-1023,-93,-5.46575E+19
-156.5424507,24505.53886,2.194632128,0.51171695,-10,-153.7821621,-23648.95337,-2.194632128,-0.51171695,792.226182,-587.3168324,-2868,-9843,-4347,-956,3311,-2760,353,-5094,-7151,90,-421,-4746,1022,3795,-1598,2069,4928,294,-366,-3973,-6813,2118,7096,1606,-2534,-439,-135,-2.30369E+15
-503.8935694,253908.7293,2.702338816,-0.945375589,12,-153.7821621,-23648.95337,-2.702338816,0.945375589,-38.65082289,-53.16916975,1959,-8100,-2615,1055,2157,7558,352,-2933,335,731,-1966,2710,4442,5176,3181,6129,-6616,816,397,730,2183,-510,-8061,-4383,2409,-1971,14,-8.24844E+18
-541.8868993,293641.4116,2.733908652,-0.999284401,30,-153.7821621,-23648.95337,-2.733908652,0.999284401,-843.351906,578.3695583,-2534,-4040,-1606,-603,1482,-6957,1273,-1804,-802,1461,2075,-1284,854,-5381,-4854,4321,2165,-1189,175,683,2503,-1634,1220,1310,-61,-976,105,-1.37202E+19
-704.6661669,496554.4067,2.84798342,-0.813073599,-36,-153.7821621,-23648.95337,-2.84798342,0.813073599,-138.4732287,559.7268939,-2000,-4958,-1015,67,2917,-1739,-1214,-1343,-4427,-569,-546,-8582,-2486,6351,-409,-508,6554,135,106,-4134,-3041,2993,4494,2659,272,591,32,-8.62748E+19
876.0687516,767496.4575,2.94253819,0.421953313,26,-153.7821621,-23648.95337,-2.94253819,-0.421953313,905.3397532,-223.0200136,-2278,3542,5919,-522,-2496,5951,-614,991,1529,-705,-2225,-2529,3880,1167,-4687,-8932,836,-759,380,-1621,4055,494,1062,-2147,3645,2514,-106,3.96066E+20
-260.3469086,67780.51281,2.415552425,-0.394277624,-34,-153.7821621,-23648.95337,-2.415552425,0.394277624,907.2638411,-913.2925893,-304,-8667,-3777,1280,3882,-4301,1228,-1568,979,-1520,2716,-849,-4649,1033,3229,97,3632,1029,-95,4670,-5852,3348,6866,-1107,1061,1672,-129,-8.10713E+16
34.08132686,1161.536841,1.532516494,0.458398451,77,-153.7821621,-23648.95337,-1.532516494,-0.458398451,520.4037308,-281.8686721,-434,-8414,2447,-669,2702,-7814,-617,1994,-4007,-14,1581,1134,2408,-3887,85,-7055,3902,-656,149,3912,7199,-1458,1431,-3099,2473,1437,-19,53387001186
824.4372368,679696.7574,2.916157599,0.97347575,-90,-153.7821621,-23648.95337,-2.916157599,-0.97347575,-42.47556252,518.8950257,-1020,-8519,-5464,907,3551,-8297,-412,-3038,-4115,-1493,889,-6691,957,-910,4593,8086,3443,-688,-36,-4101,4666,-2679,2364,1059,-1974,975,-126,2.58883E+20
594.0819055,352933.3104,2.773846325,-0.315415024,21,-153.7821621,-23648.95337,-2.773846325,0.315415024,-378.8922522,-530.1583405,3705,-7068,5370,-347,3110,-3442,-1172,-3214,-2881,-1618,2446,-947,-5197,4685,5709,2046,1049,921,-338,1730,6259,1217,3157,-1115,-1991,-2462,-23,2.61171E+19
-945.415361,893810.2048,2.975622654,-0.202615153,-86,-153.7821621,-23648.95337,-2.975622654,0.202615153,-835.0189522,-561.1430722,-1712,3645,4767,996,2141,2578,-1645,3628,-5186,-1452,383,3184,-1524,-6706,2337,-4180,5806,-847,379,-2282,-2581,-931,16,2761,-1800,-2091,-113,-6.75085E+20
899.2896526,808721.8792,2.953899596,0.713270669,98,-153.7821621,-23648.95337,-2.953899596,-0.713270669,339.0341483,1000.650539,702,3747,3723,-425,2817,-7696,1226,24,-3244,-1119,-1792,2484,3279,-1886,-2446,3796,-6387,-1294,272,-1373,3500,-564,2014,1347,3875,-489,15,4.75661E+20
-230.8925962,53311.391,2.363410007,0.999895401,-100,-153.7821621,-23648.95337,-2.363410007,-0.999895401,-986.7684804,-160.9733218,2855,5332,-3455,945,-841,-7385,74,437,-5056,450,-2786,-4281,834,-7116,2743,-2253,7483,-317,-181,2165,3379,-2807,388,2708,4580,-1179,137,-3.4984E+16
-983.584142,967437.7643,2.992811518,0.262528206,54,-153.7821621,-23648.95337,-2.992811518,-0.262528206,-566.5411267,-648.968934,1576,-5299,-4704,-1286,3305,2861,2240,-4732,4768,690,4030,-1856,-1337,1985,2967,5368,-4302,879,300,-3404,2427,3492,-6794,-4010,-49,830,11,-8.90596E+20
599.7232077,359667.9258,2.777950855,0.315505355,26,-153.7821621,-23648.95337,-2.777950855,-0.315505355,604.9609175,925.7782166,-3163,-893,6049,1332,4115,-1537,-23,-3737,-7164,-432,-1279,2224,1016,-7159,-478,6134,-370,-834,-248,-3867,3906,-2475,2552,-890,1052,1700,-122,2.79033E+19
-591.4980294,349869.9188,2.771953302,-0.769852857,68,-153.7821621,-23648.95337,-2.771953302,0.769852857,74.13131244,-377.6111153,3465,1869,2116,-1471,1923,-5043,-741,2351,-7106,-2009,-3522,-2496,2866,-3740,691,5168,4319,-670,280,-747,6029,-3956,6923,-327,-1575,2100,-40,-2.53322E+19
-376.1871498,141516.7717,2.575403956,0.720115423,50,-153.7821621,-23648.95337,-2.575403956,-0.720115423,-728.9017943,797.1096761,-114,-9756,-4432,-131,3976,-8687,429,-483,-2123,1714,-2852,2306,280,7009,-5786,-8735,-476,-1100,125,3634,-3714,1379,2692,2058,2121,1163,13,-1.06617E+18
-388.9717102,151298.9913,2.589918016,0.552848588,-12,-153.7821621,-23648.95337,-2.589918016,-0.552848588,586.0496971,-777.3290541,133,-3784,-724,143,-1464,-8926,-1961,-3198,-1767,-120,-1586,-793,-1312,-1515,641,-8687,4719,-479,248,1659,-6346,-403,-2056,1523,-3780,-496,60,-1.34718E+18
30.37380376,922.5679551,1.482499183,-0.863476873,-59,-153.7821621,-23648.95337,-1.482499183,0.863476873,-244.7659934,964.1029564,3242,-2780,-3363,-61,-3083,-9080,-1317,3237,3280,1630,1930,-3253,4698,2622,6541,77,-1285,-907,-145,4175,-4387,604,-6521,-432,1889,304,-34,24746512150
-280.1188409,78466.56502,2.447342321,0.494356778,84,-153.7821621,-23648.95337,-2.447342321,-0.494356778,-430.0788763,815.8161925,2579,-7748,6086,-965,-145,-5650,-14,403,772,-350,779,-3512,-2286,4107,-3978,-843,6694,1037,383,-4073,-3524,-915,-754,-264,-1378,1343,32,-1.35331E+17
425.1074069,180716.3074,2.628498672,-0.837339694,4,-153.7821621,-23648.95337,-2.628498672,0.837339694,-630.6827203,938.5927534,-2772,1277,-4619,-416,-998,-3895,329,3657,-2965,1602,1257,-8506,1470,4626,6939,5292,-4780,-429,-311,-2579,-528,-1281,-8873,2238,-2079,-2314,-47,2.50894E+18
-701.1243513,491575.3559,2.845795051,0.521996106,-68,-153.7821621,-23648.95337,-2.845795051,-0.521996106,158.8910961,833.9081584,1149,-490,2345,-265,-4183,-8537,1640,-1251,2622,199,3781,7406,779,4547,-2947,7713,-4167,254,-254,-1270,5274,2778,2402,2132,-2448,-1081,-164,-8.32847E+19
